attendance_id,student_id,session_id,qr_version,pin_correct,typing_time,scan_to_submit_time,fingerprint_hash,duplicate_hash,duplicate_ip,duplicate_browser,duplicate_device,duplicate_session,risk_score,rule_label,teacher_label,created_at,latitude,longitude,gps_accuracy,distance_from_campus,inside_geofence
1517,STU003,109,1,1,4.91,5.78,fp_588605bf5362,0,1,0,0,0,14,NORMAL,0,2026-04-15T16:48:58,21.1340122,81.1353261,11.89,88.98,1
1518,STU013,120,5,1,4.11,11.0,fp_c418af7aef2d,0,0,0,0,0,0,NORMAL,0,2026-01-15T16:43:35,21.1341413,81.1355815,19.98,60.35,1
1519,STU079,29,3,1,3.43,9.72,fp_73b3d47d93d0,0,1,0,0,0,15,NORMAL,0,2026-03-05T16:37:49,21.133794,81.1356168,29.14,72.19,1
1520,STU015,86,6,1,2.59,8.2,fp_96ba3760c211,0,0,0,0,0,2,NORMAL,0,2026-03-22T08:20:52,21.1334494,81.1364518,28.14,88.78,1
1521,STU043,71,4,1,5.26,9.66,fp_03eb6abfefd4,0,0,0,0,0,0,NORMAL,0,2026-01-28T08:53:26,21.133856,81.1371634,23.74,110.87,1
1522,STU078,56,3,1,3.07,9.96,fp_bfdbe1c48579,0,0,1,0,0,7,NORMAL,0,2026-02-23T13:26:29,21.1338249,81.1358369,33.33,53.5,1
1523,STU031,30,4,1,5.52,3.58,fp_27ff9a7be63c,0,0,0,0,0,0,NORMAL,0,2026-02-27T16:04:19,21.1337295,81.1372614,14.99,125.65,1
1524,STU076,116,2,1,6.74,7.74,fp_52267c32f31b,0,0,0,0,0,12,NORMAL,0,2026-02-11T12:19:29,21.134479,81.136982,22.52,90.73,1
1525,STU100,108,3,1,4.84,15.42,fp_b1e11ea04de0,0,0,0,0,0,0,NORMAL,0,2026-04-30T12:11:13,21.1332004,81.1359451,21.23,113.37,1
1526,STU039,66,3,0,1.35,3.51,fp_03204de92e11,0,0,1,0,0,60,SUSPICIOUS,1,2026-04-23T08:24:11,21.1286931,81.1405453,5.92,762.78,0
1527,STU064,73,2,1,2.2,3.38,fp_8b3ff52f7ad4,0,1,0,0,0,48,SUSPICIOUS,1,2026-02-15T16:58:51,21.1348203,81.1338618,21.24,248.14,0
1528,STU018,68,5,1,5.46,3.26,fp_03204de92e11,1,0,0,0,0,24,NORMAL,1,2026-01-08T12:05:26,21.1346343,81.1368731,16.11,88.33,1
1529,STU060,70,1,1,3.12,9.87,fp_f7a3d54d68b2,0,0,0,0,0,7,NORMAL,0,2026-02-24T11:08:52,21.1344154,81.1366211,13.97,53.49,1
1530,STU046,97,2,1,2.33,7.53,fp_ee55cd5ad077,0,1,0,0,0,24,NORMAL,0,2026-01-10T14:06:42,21.1339568,81.1369284,24.07,84.16,1
1531,STU075,7,5,1,2.88,4.23,fp_f65a5b250b6f,1,1,0,0,0,67,SUSPICIOUS,1,2026-01-17T14:09:11,21.1358368,81.1368311,3.59,194.86,0
1532,STU044,49,6,1,3.84,7.09,fp_5e4a0c3824ec,0,0,0,0,0,3,NORMAL,0,2026-03-20T10:14:00,21.1337647,81.1366667,29.19,71.45,1
1533,STU037,102,2,1,2.02,10.4,fp_30414a0746f9,0,0,0,0,0,0,NORMAL,0,2026-02-10T13:24:18,21.1344051,81.136107,20.57,23.46,1
1534,STU057,94,1,1,8.81,9.07,fp_d7cbccfd1e75,0,0,0,0,0,0,NORMAL,0,2026-05-02T09:42:28,21.1339182,81.1371829,23.44,110.62,1
1535,STU064,55,3,1,4.43,12.29,fp_8b3ff52f7ad4,0,0,0,0,0,0,NORMAL,0,2026-01-08T10:35:05,21.134086,81.1361826,27.2,12.89,1
1536,STU090,83,4,1,2.26,19.36,fp_ae832bc5bc44,0,0,0,0,0,0,NORMAL,0,2026-02-24T15:40:35,21.1335995,81.1355167,7.21,94.39,1
1537,STU088,119,4,1,4.38,18.76,fp_cc299f288c97,0,0,0,0,0,0,NORMAL,0,2026-03-15T13:37:09,21.13422,81.1370314,7.08,90.4,1
1538,STU010,112,5,1,2.88,20.4,fp_3a474b00243f,0,0,0,0,0,0,NORMAL,0,2026-02-10T10:38:19,21.1335805,81.1368887,8.96,102.26,1
1539,STU025,3,2,1,3.54,6.59,fp_6230253cc4a0,0,1,0,0,0,17,NORMAL,1,2026-02-22T11:08:30,21.1341268,81.1359316,8.59,25.05,1
1540,STU097,69,6,1,4.44,8.05,fp_43aa61658072,0,0,0,0,0,0,NORMAL,0,2026-05-02T16:08:02,21.1334829,81.1361748,79.27,79.76,1
1541,STU013,13,1,1,6.87,9.59,fp_c418af7aef2d,0,0,0,0,0,10,NORMAL,0,2026-04-26T13:04:51,21.1347337,81.1371093,14.56,114.96,1
1542,STU019,63,3,1,1.65,5.44,fp_93cb14cee085,0,0,0,0,0,12,NORMAL,0,2026-02-14T14:39:30,21.1342021,81.1364954,28.65,34.78,1
1543,STU053,34,5,1,3.68,10.35,fp_98fdbc3aeb62,0,0,0,0,0,0,NORMAL,0,2026-01-07T12:26:40,21.1344204,81.1356058,18.6,62.49,1
1544,STU018,41,2,1,3.9,15.58,fp_0a563dcd8ddc,0,1,0,0,0,22,NORMAL,0,2026-04-25T14:49:08,21.1332921,81.1370393,28.08,136.04,1
1545,STU097,58,4,1,1.04,5.37,fp_43aa61658072,1,0,0,0,1,57,SUSPICIOUS,1,2026-04-26T13:57:00,21.1341629,81.1364863,91.02,34.09,1
1546,STU024,19,4,1,1.1,7.31,fp_6230253cc4a0,0,0,1,0,0,23,NORMAL,1,2026-04-24T10:23:07,21.1350932,81.1361976,27.59,99.4,1
1547,STU067,38,1,1,3.83,10.87,fp_332bf13ca47c,0,0,0,0,0,0,NORMAL,0,2026-04-14T11:12:28,21.1339129,81.1361019,5.53,32.49,1
1548,STU083,94,5,1,2.71,16.01,fp_9c1cb1714c1f,0,0,0,0,0,3,NORMAL,0,2026-01-06T14:12:26,21.1350219,81.136535,27.91,99.33,1
1549,STU081,29,5,1,6.39,11.7,fp_0e79fd5c0110,0,0,0,0,0,0,NORMAL,0,2026-04-29T16:18:32,21.1350165,81.1371956,24.43,140.64,1
1550,STU035,17,2,1,2.36,6.68,fp_27e9897da433,1,0,0,0,1,43,SUSPICIOUS,1,2026-04-07T09:44:13,21.1350178,81.1358567,16.76,96.22,1
1551,STU049,2,3,1,2.91,13.23,fp_394b3a35f872,0,0,0,0,0,1,NORMAL,0,2026-05-02T14:17:36,21.1334831,81.1364934,27.73,86.89,1
1552,STU092,107,2,1,8.4,14.57,fp_28f4dae05c99,0,1,0,0,0,22,NORMAL,0,2026-01-14T09:57:21,21.1344434,81.135872,27.52,40.31,1
1553,STU038,51,5,1,1.8,5.99,fp_725501e7231d,0,0,0,1,1,45,SUSPICIOUS,1,2026-02-04T09:22:25,21.1341096,81.1354551,44.09,73.79,1
1554,STU050,115,2,1,2.24,11.64,fp_831a3884c73f,0,0,0,0,0,10,NORMAL,0,2026-03-04T13:22:32,21.1334975,81.1353132,5.78,117.54,1
1555,STU007,26,1,1,4.9,3.88,fp_e121f9cf80fe,0,1,0,0,0,18,NORMAL,0,2026-03-16T12:02:05,21.133719,81.1372971,10.61,129.49,1
1556,STU078,5,6,1,2.37,7.92,fp_bfdbe1c48579,0,0,0,0,0,3,NORMAL,0,2026-04-04T09:27:05,21.1340328,81.1361292,18.09,18.87,1
1557,STU014,47,5,1,3.49,5.22,fp_9a29989634bc,0,0,0,0,0,3,NORMAL,0,2026-02-19T16:12:42,21.1330811,81.135607,15.69,137.0,1
1558,STU026,21,1,1,4.77,10.08,fp_892bcc7c4a25,0,0,0,0,0,11,NORMAL,0,2026-03-28T16:04:37,21.1337433,81.1370142,29.43,102.12,1
1559,STU045,55,5,1,3.67,6.41,fp_810093483039,0,0,0,0,0,0,NORMAL,0,2026-02-10T10:24:25,21.1342328,81.1366881,9.68,54.9,1
1560,STU085,19,6,1,6.41,18.96,fp_f297fb8b63ff,0,1,0,0,0,17,NORMAL,0,2026-02-28T16:31:38,21.1347759,81.1364343,11.92,70.07,1
1561,STU027,1,1,1,3.22,6.83,fp_f03c5f6689ef,0,0,0,0,0,12,NORMAL,0,2026-03-01T16:51:41,21.1342646,81.1363956,27.33,25.47,1
1562,STU029,33,6,1,4.99,7.66,fp_97b2d0dec204,0,0,0,0,0,2,NORMAL,0,2026-01-18T11:00:51,21.1348383,81.1368511,16.98,100.87,1
1563,STU070,60,1,1,3.76,12.55,fp_0e1bfa879f9a,0,0,0,0,0,0,NORMAL,0,2026-03-17T10:30:50,21.1335161,81.1362908,26.92,77.25,1
1564,STU061,61,5,1,1.06,9.67,fp_e0e3bc440c49,0,0,0,1,1,44,SUSPICIOUS,1,2026-01-14T08:52:09,21.1337158,81.1365898,75.37,69.9,1
1565,STU092,110,4,1,2.58,4.07,fp_e121f9cf80fe,0,1,0,0,0,38,SUSPICIOUS,1,2026-04-11T14:59:07,21.128551,81.1367929,25.18,631.56,0
1566,STU087,75,4,1,3.84,8.85,fp_7e8449abe3ec,0,0,0,0,0,2,NORMAL,0,2026-02-11T08:38:39,21.1339136,81.1365834,13.77,54.24,1
1567,STU093,88,2,1,1.84,17.64,fp_0263f27e4238,0,0,0,0,0,10,NORMAL,0,2026-05-05T10:43:24,21.1345917,81.1362063,22.26,43.82,1
1568,STU088,92,5,1,4.08,10.99,fp_cc299f288c97,0,0,0,0,0,0,NORMAL,0,2026-03-04T08:23:44,21.1344009,81.1363814,42.92,32.04,1
1569,STU037,62,3,1,3.84,3.0,fp_30414a0746f9,0,0,0,1,0,49,SUSPICIOUS,1,2026-02-27T08:01:32,21.1310371,81.1424439,86.92,740.58,0
1570,STU005,18,6,1,4.95,7.98,fp_6967765e90c7,0,0,0,0,0,0,NORMAL,0,2026-02-02T13:18:32,21.1339071,81.1362225,12.08,33.21,1
1571,STU065,92,3,1,3.66,1.73,fp_0c482f9d770a,1,0,0,1,1,97,SUSPICIOUS,1,2026-04-24T12:43:53,21.1343351,81.1392191,27.2,317.64,0
1572,STU031,104,6,0,2.39,3.7,fp_97b2d0dec204,0,0,1,0,0,49,SUSPICIOUS,1,2026-04-07T15:42:08,21.1319727,81.135882,11.38,249.33,0
1573,STU038,1,6,1,4.86,11.12,fp_d3ec3a0d2142,0,1,1,0,0,27,NORMAL,0,2026-04-16T08:20:05,21.1333712,81.1358951,20.93,96.17,1
1574,STU076,4,2,1,2.91,6.53,fp_52267c32f31b,0,0,0,0,0,10,NORMAL,0,2026-02-04T13:57:26,21.134986,81.1368987,28.77,116.23,1
1575,STU084,117,1,1,2.38,3.19,fp_a5c17e24e672,1,0,0,1,0,45,SUSPICIOUS,1,2026-04-24T16:02:11,21.1342652,81.1368899,17.93,76.05,1
1576,STU068,83,6,1,5.84,7.62,fp_351dd44a753a,0,0,0,0,0,0,NORMAL,0,2026-03-25T11:03:59,21.1354236,81.135672,23.41,145.17,1
1577,STU034,91,4,1,1.08,7.6,fp_e4ce4d58b672,0,0,0,0,0,8,NORMAL,0,2026-01-22T10:43:40,21.1340802,81.1362611,17.41,16.95,1
1578,STU055,67,5,1,2.51,4.32,fp_f84a066bec8d,0,1,0,0,0,12,NORMAL,0,2026-04-26T13:58:45,21.134066,81.1357412,9.92,45.92,1
1579,STU029,10,1,1,2.29,9.45,fp_97b2d0dec204,0,0,0,0,0,12,NORMAL,0,2026-03-09T11:38:28,21.134115,81.1361314,8.73,9.91,1
1580,STU080,65,5,1,7.27,10.36,fp_b70c5ddb56e8,0,0,0,0,0,3,NORMAL,0,2026-02-26T13:41:01,21.1339292,81.1369151,21.02,83.91,1
1581,STU097,94,4,1,3.04,11.05,fp_43aa61658072,0,1,0,0,0,14,NORMAL,0,2026-03-30T16:34:51,21.1335746,81.1361217,15.93,69.66,1
1582,STU028,53,6,1,2.03,3.53,fp_fa023490fd74,0,0,0,0,1,22,NORMAL,1,2026-03-01T14:28:32,21.1347873,81.1371727,95.89,123.68,1
1583,STU089,66,2,1,2.38,4.09,fp_c389a6c3b2f5,0,1,0,0,0,22,NORMAL,0,2026-03-05T12:37:37,21.1347591,81.1359636,29.72,65.42,1
1584,STU031,104,2,1,3.36,9.66,fp_27ff9a7be63c,0,0,0,0,0,3,NORMAL,0,2026-02-22T12:01:35,21.1337657,81.136218,7.11,48.67,1
1585,STU025,117,5,1,3.83,7.46,fp_c762cd2d5bc5,0,0,0,0,0,3,NORMAL,0,2026-01-18T14:21:30,21.1338898,81.1348449,28.25,140.69,1
1586,STU071,75,2,1,2.61,11.83,fp_7a86b86ff0da,0,0,0,0,0,3,NORMAL,0,2026-01-15T09:53:19,21.1337428,81.136813,13.71,84.68,1
1587,STU068,55,3,1,2.21,12.76,fp_351dd44a753a,0,1,0,0,0,18,NORMAL,0,2026-03-17T15:22:40,21.1341022,81.1375612,19.05,145.73,1
1588,STU060,7,2,1,2.55,6.41,fp_f7a3d54d68b2,0,0,0,0,0,7,NORMAL,0,2026-03-09T12:10:36,21.1351087,81.1352122,62.19,140.97,1
1589,STU097,3,3,1,2.07,7.18,fp_43aa61658072,0,0,0,0,0,0,NORMAL,0,2026-03-27T16:01:24,21.1342325,81.1363999,8.1,25.15,1
1590,STU022,114,4,1,6.2,11.35,fp_80e9086348f8,0,1,0,0,0,17,NORMAL,0,2026-01-22T12:44:51,21.1341068,81.1375186,7.66,141.29,1
1591,STU074,58,6,1,6.21,11.38,fp_01083f0c0b48,0,0,0,0,0,0,NORMAL,0,2026-04-18T12:19:25,21.1339347,81.1353327,11.82,90.73,1
1592,STU085,77,4,1,2.43,7.76,fp_f297fb8b63ff,0,0,0,0,0,0,NORMAL,0,2026-02-06T13:14:16,21.1338573,81.1360589,16.31,39.52,1
1593,STU043,93,4,1,2.82,16.38,fp_03eb6abfefd4,0,1,0,0,0,15,NORMAL,0,2026-03-31T12:32:12,21.1336089,81.1351235,14.31,126.0,1
1594,STU038,72,3,1,2.33,13.46,fp_d3ec3a0d2142,0,0,0,0,0,0,NORMAL,0,2026-03-01T14:53:19,21.1336248,81.1355035,26.08,93.41,1
1595,STU067,41,6,1,5.98,20.5,fp_332bf13ca47c,0,0,1,0,0,10,NORMAL,0,2026-02-05T10:49:56,21.1331821,81.1359905,3.12,114.54,1
1596,STU084,53,2,1,3.33,12.4,fp_643b009263b7,0,0,0,0,0,1,NORMAL,0,2026-04-25T16:02:22,21.1339358,81.1370177,26.52,93.68,1
1597,STU004,98,1,1,11.17,6.82,fp_048e7ef65d96,0,0,0,0,0,7,NORMAL,0,2026-01-11T15:12:17,21.1338016,81.1358663,17.36,53.76,1
1598,STU023,118,2,1,2.0,3.86,fp_5ad18b6b26fc,0,0,0,0,0,11,NORMAL,0,2026-02-08T13:42:40,21.133507,81.1364178,27.7,81.56,1
1599,STU088,1,1,1,5.51,3.86,fp_cc299f288c97,0,0,0,0,0,0,NORMAL,0,2026-02-12T13:01:42,21.1347564,81.136133,36.63,61.93,1
1600,STU024,72,2,1,3.38,10.96,fp_6230253cc4a0,0,1,0,0,0,15,NORMAL,0,2026-04-20T11:48:31,21.1331094,81.1364291,10.15,124.44,1
1601,STU080,110,1,1,4.35,10.9,fp_b70c5ddb56e8,0,0,0,0,0,0,NORMAL,0,2026-04-26T10:25:22,21.1350175,81.1368016,6.84,112.66,1
1602,STU024,114,5,1,4.42,16.0,fp_6230253cc4a0,0,0,0,0,0,0,NORMAL,0,2026-03-13T13:31:14,21.1346754,81.1358188,24.77,63.61,1
1603,STU068,25,3,1,2.61,6.64,fp_351dd44a753a,0,0,0,0,0,0,NORMAL,0,2026-03-20T11:20:06,21.134176,81.1365882,23.43,44.5,1
1604,STU011,62,3,1,2.83,13.08,fp_fc1f09b4456e,0,0,0,0,0,2,NORMAL,0,2026-01-22T15:11:34,21.1337781,81.1351278,21.59,116.89,1
1605,STU014,54,3,1,6.0,11.03,fp_9a29989634bc,0,0,0,0,0,3,NORMAL,0,2026-02-21T14:46:46,21.1345258,81.1365844,5.35,57.01,1
1606,STU098,112,3,1,6.81,5.3,fp_6369eb702f44,0,0,0,0,0,3,NORMAL,0,2026-02-24T10:00:37,21.133207,81.1367082,16.87,124.2,1
1607,STU080,120,1,1,8.47,17.86,fp_b70c5ddb56e8,0,1,0,0,0,13,NORMAL,0,2026-03-01T15:03:19,21.1349714,81.1362654,25.79,86.47,1
1608,STU043,5,5,1,5.57,20.07,fp_03eb6abfefd4,0,0,0,0,0,3,NORMAL,0,2026-02-03T09:11:48,21.1346951,81.1366911,21.28,77.88,1
1609,STU028,36,5,1,1.9,7.11,fp_fa023490fd74,0,0,0,0,0,8,NORMAL,0,2026-03-30T12:41:09,21.1353278,81.1364582,16.56,129.17,1
1610,STU008,19,4,1,2.87,12.45,fp_f65a5b250b6f,0,0,0,0,0,0,NORMAL,0,2026-02-06T10:30:23,21.1329552,81.1356986,24.21,146.46,1
1611,STU099,48,1,0,1.56,7.3,fp_96ba3760c211,0,0,0,0,1,52,SUSPICIOUS,1,2026-04-28T13:14:58,21.1345282,81.13712,5.3,106.05,1
1612,STU011,114,1,1,4.63,7.08,fp_478ecb9b7247,1,0,1,0,1,76,SUSPICIOUS,1,2026-04-18T09:58:28,21.1382256,81.1399503,21.17,595.74,0
1613,STU028,110,4,1,4.54,5.77,fp_fa023490fd74,0,0,0,0,0,0,NORMAL,0,2026-01-25T09:37:35,21.1341914,81.1359281,22.74,24.07,1
1614,STU032,51,4,1,1.71,9.34,fp_f92ff20320c0,0,1,0,0,0,31,SUSPICIOUS,1,2026-04-23T09:23:55,21.1329341,81.1360416,144.35,141.3,1
1615,STU026,8,1,1,5.68,8.84,fp_892bcc7c4a25,0,0,0,0,0,3,NORMAL,0,2026-03-17T08:56:13,21.1348986,81.136967,20.45,114.2,1
1616,STU096,40,2,1,3.31,3.62,fp_eba9bb8f03a0,0,0,0,0,0,0,NORMAL,0,2026-01-06T11:17:26,21.1334671,81.1364012,13.71,85.25,1
1617,STU088,89,6,1,2.47,21.27,fp_cc299f288c97,0,0,0,0,0,0,NORMAL,0,2026-01-10T09:56:15,21.134278,81.1362695,24.3,14.29,1
1618,STU071,86,1,1,2.25,9.8,fp_7a86b86ff0da,0,0,0,0,0,7,NORMAL,0,2026-01-17T11:34:42,21.1342437,81.1373415,57.27,122.63,1
1619,STU071,22,1,1,6.29,5.12,fp_7a86b86ff0da,0,0,0,0,0,8,NORMAL,0,2026-04-07T14:14:26,21.1338112,81.1351944,5.07,109.08,1
1620,STU002,31,6,1,4.35,13.73,fp_03204de92e11,0,0,0,0,0,0,NORMAL,0,2026-03-05T16:37:45,21.134052,81.1361812,9.63,16.6,1
1621,STU040,83,1,1,4.02,32.72,fp_0592e369ce74,0,0,0,0,0,13,NORMAL,0,2026-05-01T08:29:07,21.1342846,81.1362105,21.87,10.77,1
1622,STU056,31,1,1,1.89,14.49,fp_ad2a80997e7f,0,0,0,0,0,21,NORMAL,0,2026-01-15T09:56:49,21.1347299,81.1352388,11.66,112.25,1
1623,STU075,97,6,1,3.7,12.74,fp_50d294485d9f,0,1,0,0,0,17,NORMAL,0,2026-02-18T13:24:52,21.1339294,81.1364959,19.35,46.03,1
1624,STU015,77,1,1,4.88,6.47,fp_96ba3760c211,0,0,0,0,0,2,NORMAL,0,2026-04-11T10:54:27,21.134067,81.135834,6.14,36.9,1
1625,STU031,75,4,1,2.77,1.97,fp_048e7ef65d96,0,0,1,0,0,53,SUSPICIOUS,1,2026-04-10T12:52:02,21.1331925,81.1374094,134.45,171.29,0
1626,STU022,94,6,1,5.25,10.29,fp_80e9086348f8,0,0,0,0,0,2,NORMAL,0,2026-04-28T14:11:31,21.1334901,81.1368677,4.86,107.79,1
1627,STU055,27,6,1,5.33,14.49,fp_f84a066bec8d,0,0,1,0,0,8,NORMAL,0,2026-02-21T10:18:32,21.1340453,81.1362566,5.61,19.91,1
1628,STU030,15,3,1,2.95,5.38,fp_8e8669c03d83,1,0,1,0,1,72,SUSPICIOUS,1,2026-02-01T14:35:35,21.1377439,81.135606,13.46,398.23,0
1629,STU100,30,2,1,2.69,6.53,fp_b1e11ea04de0,0,1,0,0,0,16,NORMAL,0,2026-03-19T10:47:09,21.133797,81.1356331,13.84,70.67,1
1630,STU100,91,6,1,6.82,17.18,fp_b1e11ea04de0,0,0,0,0,0,0,NORMAL,0,2026-01-10T12:03:24,21.134973,81.1364741,11.91,91.92,1
1631,STU096,120,4,0,2.25,5.12,fp_eba9bb8f03a0,0,0,1,1,0,72,SUSPICIOUS,1,2026-03-29T08:54:52,21.136341,81.1375667,6.08,279.21,0
1632,STU062,43,5,1,1.66,8.99,fp_9550027aa224,0,1,0,0,1,47,SUSPICIOUS,1,2026-04-16T13:26:22,21.135061,81.135155,107.92,141.53,1
1633,STU067,95,6,1,5.4,21.56,fp_332bf13ca47c,0,1,0,0,0,16,NORMAL,0,2026-02-26T11:06:26,21.1343654,81.1361237,14.68,18.77,1
1634,STU026,107,3,1,2.69,7.59,fp_892bcc7c4a25,0,1,0,0,0,17,NORMAL,0,2026-03-22T12:38:26,21.1346616,81.1371783,26.4,117.43,1
1635,STU028,63,1,1,4.44,12.04,fp_fa023490fd74,0,0,0,0,0,0,NORMAL,0,2026-02-24T16:10:44,21.1334677,81.1360328,21.62,82.48,1
1636,STU007,15,1,1,3.63,6.08,fp_e121f9cf80fe,0,0,0,0,0,12,NORMAL,0,2026-02-02T11:26:58,21.133549,81.1361874,8.09,72.44,1
1637,STU016,103,5,1,5.95,12.45,fp_0c482f9d770a,0,0,0,0,0,0,NORMAL,0,2026-02-05T15:43:10,21.1332393,81.1356072,64.46,121.23,1
1638,STU077,46,5,1,1.66,9.85,fp_177c3d676988,0,1,0,0,0,28,NORMAL,1,2026-04-23T12:46:13,21.1333491,81.1355172,18.82,115.74,1
1639,STU078,81,1,1,4.23,5.35,fp_8e8669c03d83,0,1,0,0,0,15,NORMAL,1,2026-04-21T15:55:26,21.1333626,81.1358198,26.71,99.58,1
1640,STU023,116,2,1,4.15,11.55,fp_5ad18b6b26fc,0,0,0,0,0,0,NORMAL,0,2026-02-19T12:06:52,21.1350782,81.1363849,21.8,100.4,1
1641,STU027,93,2,1,2.71,9.12,fp_f03c5f6689ef,0,0,0,0,0,12,NORMAL,0,2026-03-12T13:49:39,21.1342258,81.1359919,68.59,17.67,1
1642,STU006,84,3,1,0.95,7.75,fp_b4a6ee273529,0,1,0,0,1,40,SUSPICIOUS,1,2026-02-16T09:26:25,21.1341357,81.1361021,26.39,9.33,1
1643,STU066,9,5,1,1.98,17.7,fp_4761b44f7a67,0,1,0,0,0,28,NORMAL,0,2026-03-30T11:45:18,21.1336107,81.136353,15.91,68.51,1
1644,STU002,91,6,1,3.45,8.18,fp_03204de92e11,0,0,0,0,0,0,NORMAL,0,2026-04-18T08:26:43,21.1343502,81.1359412,10.3,28.17,1
1645,STU032,24,3,1,3.02,7.91,fp_f92ff20320c0,0,0,0,0,0,0,NORMAL,0,2026-01-26T12:48:35,21.133104,81.1358244,20.52,126.74,1
1646,STU035,20,2,1,4.73,1.44,fp_e4a7410d74d8,1,1,0,0,0,77,SUSPICIOUS,1,2026-03-30T09:21:26,21.1296719,81.1381097,12.48,542.6,0
1647,STU036,2,4,1,4.44,5.92,fp_ce8114ffe1af,0,1,0,1,0,36,SUSPICIOUS,1,2026-01-16T08:32:58,21.1343201,81.1361922,11.4,13.77,1
1648,STU023,50,1,1,2.32,5.55,fp_5ad18b6b26fc,0,0,0,0,0,0,NORMAL,0,2026-01-09T10:15:30,21.1341421,81.1362159,19.65,8.67,1
1649,STU049,92,4,1,8.51,5.88,fp_394b3a35f872,0,0,0,0,0,0,NORMAL,0,2026-03-18T12:05:53,21.1334999,81.1358077,9.31,85.99,1
1650,STU009,81,2,1,2.38,15.01,fp_27e9897da433,0,0,0,0,0,0,NORMAL,0,2026-02-11T08:24:27,21.1343604,81.1375562,24.44,145.9,1
1651,STU087,23,4,1,4.66,5.9,fp_7e8449abe3ec,0,0,0,0,0,0,NORMAL,0,2026-02-06T11:30:23,21.1340734,81.1358956,17.55,30.83,1
1652,STU014,95,5,1,4.41,5.67,fp_9a29989634bc,0,0,0,0,0,0,NORMAL,0,2026-04-08T16:11:24,21.1346648,81.1348628,24.92,144.13,1
1653,STU080,18,4,1,6.56,14.51,fp_b70c5ddb56e8,0,0,0,0,0,1,NORMAL,0,2026-03-23T12:56:58,21.1343848,81.1358144,18.6,41.31,1
1654,STU062,108,5,1,5.08,10.59,fp_9550027aa224,0,0,1,0,0,11,NORMAL,0,2026-03-22T09:53:55,21.1345948,81.1357293,14.39,62.63,1
1655,STU061,52,1,1,8.84,9.0,fp_e0e3bc440c49,0,0,0,0,0,9,NORMAL,0,2026-03-16T16:29:13,21.1352189,81.1361911,23.57,113.35,1
1656,STU036,37,4,1,2.35,11.02,fp_ce8114ffe1af,0,0,0,0,0,0,NORMAL,0,2026-03-04T08:26:44,21.1334185,81.1365311,15.15,95.04,1
1657,STU014,59,1,1,10.23,5.7,fp_9a29989634bc,0,0,0,0,0,0,NORMAL,0,2026-01-15T08:48:13,21.1331919,81.1366421,4.39,122.74,1
1658,STU068,34,4,1,2.12,6.16,fp_351dd44a753a,1,0,1,1,0,77,SUSPICIOUS,1,2026-04-02T09:24:31,21.1323138,81.1332782,5.07,365.14,0
1659,STU085,38,6,1,3.9,5.78,fp_f297fb8b63ff,0,0,0,0,0,2,NORMAL,0,2026-03-19T16:20:01,21.1342698,81.1364334,29.07,29.39,1
1660,STU036,42,4,1,4.14,15.95,fp_ce8114ffe1af,0,1,0,0,0,14,NORMAL,1,2026-04-16T16:27:04,21.1345102,81.1362579,25.27,35.96,1
1661,STU061,107,3,1,4.37,5.99,fp_e0e3bc440c49,0,0,0,0,0,0,NORMAL,0,2026-03-14T13:55:45,21.1351844,81.1358817,25.8,113.21,1
1662,STU063,55,3,1,1.99,10.11,fp_43dc393e5fd1,0,0,0,0,0,10,NORMAL,0,2026-03-19T11:48:47,21.1337394,81.1356395,23.54,74.41,1
1663,STU053,111,2,1,4.11,6.34,fp_98fdbc3aeb62,0,0,1,0,0,36,SUSPICIOUS,1,2026-01-15T11:00:48,21.1404075,81.1370746,5.15,696.73,0
1664,STU038,83,3,1,2.5,3.72,fp_d3ec3a0d2142,1,0,1,0,1,75,SUSPICIOUS,1,2026-02-06T12:43:18,21.1329601,81.1386688,6.96,294.47,0
1665,STU028,81,5,1,2.45,13.1,fp_fa023490fd74,0,0,0,0,0,0,NORMAL,0,2026-02-02T13:28:43,21.1342171,81.1366993,78.15,55.97,1
1666,STU054,12,1,1,6.03,4.49,fp_02783c2407d2,0,0,0,0,0,13,NORMAL,0,2026-04-28T14:11:43,21.1346193,81.1366042,15.06,65.55,1
1667,STU053,114,4,1,8.18,11.65,fp_98fdbc3aeb62,0,0,0,0,0,3,NORMAL,0,2026-04-19T15:16:50,21.1347652,81.1363202,19.58,65.01,1
1668,STU064,99,3,1,4.69,2.56,fp_8b3ff52f7ad4,1,1,0,0,0,72,SUSPICIOUS,1,2026-04-11T11:30:24,21.1354641,81.1395995,23.25,383.42,0
1669,STU060,54,3,1,2.16,8.42,fp_f7a3d54d68b2,0,0,0,0,0,3,NORMAL,0,2026-02-18T11:19:05,21.1330268,81.1368387,12.58,148.23,1
1670,STU010,41,6,1,5.02,20.2,fp_3a474b00243f,0,0,0,0,0,0,NORMAL,0,2026-04-16T14:23:25,21.1345158,81.1347977,72.56,145.59,1
1671,STU046,93,3,1,5.5,8.07,fp_ee55cd5ad077,0,0,0,0,0,2,NORMAL,0,2026-02-20T11:21:11,21.1332897,81.1360033,28.88,102.52,1
1672,STU026,111,4,1,2.52,15.65,fp_892bcc7c4a25,0,0,0,0,0,0,NORMAL,0,2026-03-05T08:54:36,21.1352685,81.1354866,77.9,137.82,1
